,Unnamed: 0,classifier,accuracy,precision,recall,fscore,ae_model,dim
2,2,RF,0.5824782951854776,0.5699153396492642,0.5439226323440769,0.5151966900662204,wAAE,700
3,3,NB,0.5595895816890292,0.4654605263157895,0.4979257525795127,0.3700359273753768,wAAE,700
4,4,MLP,0.56353591160221,0.281767955801105,0.5,0.3604240282685512,wAAE,700
5,5,Extra,0.5895816890292028,0.5859124523448624,0.5473708470730064,0.5105956880363212,wAAE,700
6,6,KNN,0.4972375690607735,0.4814380107807338,0.4821561536006807,0.4804117671674269,wAAE,700
0,0,LR,0.5580110497237569,0.3715619571511291,0.4955057972556111,0.3614141195953487,wAAE,70
1,1,SVM,0.516179952644041,0.5061582527747941,0.506098641988441,0.5059863309512678,wAAE,70
2,2,RF,0.569060773480663,0.549404761904762,0.5206006453214197,0.4611450381679388,wAAE,70
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,wAAE,70
4,4,MLP,0.5588003157063931,0.5218052380549205,0.5078271815055135,0.436637609778641,wAAE,70
5,5,Extra,0.5706393054459353,0.5556805561565199,0.5195546573059603,0.4502026099996809,wAAE,70
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,wAAE,70
0,0,LR,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,wAAE,7
1,1,SVM,0.5082872928176796,0.4986792520180927,0.4986880828280679,0.4986124106197433,wAAE,7
2,2,RF,0.5485398579321231,0.5162351583756266,0.510548523206751,0.4796520310633214,wAAE,7
3,3,NB,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,wAAE,7
4,4,MLP,0.5627466456195738,0.2815955766192733,0.4992997198879552,0.3601010101010101,wAAE,7
5,5,Extra,0.5509076558800315,0.5206133985180659,0.5136687586426976,0.4847506348392943,wAAE,7
6,6,KNN,0.4980268350434096,0.482152556226435,0.4828564337127256,0.4810747735773237,wAAE,7
